datetime,Temp_C,SpC,pH,DO
2021/02/23 00:30:00,8.4,486,8,11
2021/02/23 01:00:00,8.3,486,8,11
2021/02/23 01:30:00,8.3,487,8,11
2021/02/23 02:00:00,8.2,488,7.9,11
2021/02/23 02:30:00,8.2,490,8,11
2021/02/23 03:00:00,8.2,492,8,11
2021/02/23 03:30:00,8.2,494,8,11
2021/02/23 04:00:00,8.1,496,8,11
2021/02/23 04:30:00,8.1,497,8,11
2021/02/23 05:00:00,8.1,499,8,11
2021/02/23 05:30:00,8.1,501,8,11
2021/02/23 06:00:00,8,503,8,11
2021/02/23 06:30:00,8,504,8,11
2021/02/23 07:00:00,7.9,506,8,11
2021/02/23 07:30:00,7.9,508,7.9,11
2021/02/23 08:00:00,8,524,8,11
2021/02/23 08:30:00,7.9,530,8,11
2021/02/23 09:00:00,7.9,526,8,11
2021/02/23 09:30:00,7.9,523,8,11.2
2021/02/23 10:00:00,8,520,8,11.3
2021/02/23 10:30:00,8.1,520,8,11.5
2021/02/23 11:00:00,8.3,520,8,11.8
2021/02/23 11:30:00,8.5,521,8.1,12.1
2021/02/23 12:00:00,8.7,521,8.1,12.3
2021/02/23 12:30:00,9,522,8.1,12.6
2021/02/23 13:00:00,9.2,524,8.2,12.9
2021/02/23 13:30:00,9.5,527,8.2,13.2
2021/02/23 14:00:00,9.8,536,8.3,13.3
2021/02/23 14:30:00,10,539,8.3,13.4
2021/02/23 15:00:00,10.2,539,8.3,13.5
2021/02/23 15:30:00,10.4,539,8.4,13.6
2021/02/23 16:00:00,10.5,538,8.4,13.6
2021/02/23 16:30:00,10.6,538,8.4,13.5
2021/02/23 17:00:00,10.6,538,8.4,13.3
2021/02/23 17:30:00,10.6,539,8.4,13
2021/02/23 18:00:00,10.6,541,8.4,12.7
2021/02/23 18:30:00,10.6,542,8.3,12.4
2021/02/23 19:00:00,10.5,545,8.3,12.1
2021/02/23 19:30:00,10.5,547,8.3,11.8
2021/02/23 20:00:00,10.4,549,8.2,11.5
2021/02/23 20:30:00,10.4,556,8.2,11.2
2021/02/23 21:00:00,10.4,563,8.2,11
2021/02/23 21:30:00,10.4,565,8.2,10.9
2021/02/23 22:00:00,10.3,565,8.2,10.8
2021/02/23 22:30:00,10.3,564,8.1,10.7
2021/02/23 23:00:00,10.2,564,8.1,10.6
2021/02/23 23:30:00,10.2,564,8.1,10.6
2021/02/24 00:00:00,10.2,563,8.1,10.5
2021/02/24 00:30:00,10.1,564,8.1,10.5
2021/02/24 01:00:00,10.1,564,8.1,10.5
2021/02/24 01:30:00,10,565,8.1,10.4
2021/02/24 02:00:00,10,565,8.1,10.4
2021/02/24 02:30:00,9.9,566,8,10.4
2021/02/24 03:00:00,9.8,568,8,10.4
2021/02/24 03:30:00,9.8,568,8,10.4
2021/02/24 04:00:00,9.7,569,8,10.4
2021/02/24 04:30:00,9.6,569,8,10.4
2021/02/24 05:00:00,9.6,570,8,10.4
2021/02/24 05:30:00,9.5,570,8,10.4
2021/02/24 06:00:00,9.4,570,8,10.4
2021/02/24 06:30:00,9.4,571,8,10.4
2021/02/24 07:00:00,9.3,571,8,10.4
2021/02/24 07:30:00,9.3,571,8,10.4
2021/02/24 08:00:00,9.2,571,8,10.5
2021/02/24 08:30:00,9.2,571,8,10.5
2021/02/24 09:00:00,9.2,571,8,10.6
2021/02/24 09:30:00,9.3,572,8,10.8
2021/02/24 10:00:00,9.4,573,8.1,10.9
2021/02/24 10:30:00,9.5,576,8.1,11.2
2021/02/24 11:00:00,9.6,577,8.1,11.6
2021/02/24 11:30:00,9.8,579,8.2,12
2021/02/24 12:00:00,10,581,8.2,12.4
2021/02/24 12:30:00,10.3,581,8.2,12.8
2021/02/24 13:00:00,10.5,580,8.3,13.3
2021/02/24 13:30:00,10.8,579,8.3,13.6
2021/02/24 14:00:00,11.1,578,8.4,14
2021/02/24 14:30:00,11.4,576,8.4,14.2
2021/02/24 15:00:00,11.6,575,8.4,14.4
2021/02/24 15:30:00,11.8,573,8.5,14.5
2021/02/24 16:00:00,12,572,8.5,14.6
2021/02/24 16:30:00,12.1,571,8.5,14.6
2021/02/24 17:00:00,12.2,569,8.5,14.6
2021/02/24 17:30:00,12.3,568,8.6,14.4
2021/02/24 18:00:00,12.4,568,8.6,14.3
2021/02/24 18:30:00,12.4,567,8.6,14
2021/02/24 19:00:00,12.4,567,8.6,13.7
2021/02/24 19:30:00,12.4,567,8.6,13.3
2021/02/24 20:00:00,12.4,568,8.5,12.9
2021/02/24 20:30:00,12.3,570,8.5,12.4
2021/02/24 21:00:00,12.3,571,8.5,12
2021/02/24 21:30:00,12.2,572,8.4,11.5
2021/02/24 22:00:00,12.2,574,8.4,11.2
2021/02/24 22:30:00,12.1,575,8.4,10.9
2021/02/24 23:00:00,12.1,577,8.3,10.7
2021/02/24 23:30:00,12,578,8.3,10.5
2021/02/25 00:00:00,12,579,8.3,10.3
2021/02/25 00:30:00,11.9,580,8.3,10.2
2021/02/25 01:00:00,11.9,580,8.2,10.1
2021/02/25 01:30:00,11.9,581,8.2,10
2021/02/25 02:00:00,11.8,582,8.2,9.9
2021/02/25 02:30:00,11.8,582,8.2,9.9
2021/02/25 03:00:00,11.8,582,8.2,9.8
2021/02/25 03:30:00,11.8,583,8.2,9.8
2021/02/25 04:00:00,11.7,583,8.1,9.7
2021/02/25 04:30:00,11.7,583,8.1,9.7
2021/02/25 05:00:00,11.6,584,8.1,9.7
2021/02/25 05:30:00,11.6,585,8.1,9.6
2021/02/25 06:00:00,11.5,584,8.1,9.6
2021/02/25 06:30:00,11.5,585,8.1,9.6
2021/02/25 07:00:00,11.4,585,8.1,9.6
2021/02/25 07:30:00,11.3,585,8.1,9.6
2021/02/25 08:00:00,11.2,586,8.1,9.6
2021/02/25 08:30:00,11.2,586,8.1,9.7
2021/02/25 09:00:00,11.1,586,8.1,9.7
2021/02/25 09:30:00,11.1,587,8.1,9.7
2021/02/25 10:00:00,11,587,8.1,9.8
2021/02/25 10:30:00,11,587,8.1,9.9
2021/02/25 11:00:00,11,588,8.1,10
2021/02/25 11:30:00,11,588,8.1,10.2
2021/02/25 12:00:00,11,588,8.1,10.5
2021/02/25 12:30:00,11.1,588,8.1,10.8
2021/02/25 13:00:00,11.2,587,8.2,11.6
2021/02/25 13:30:00,11.3,585,8.2,12.2
2021/02/25 14:00:00,11.5,583,8.3,13
2021/02/25 14:30:00,11.7,581,8.4,13.5
2021/02/25 15:00:00,11.9,580,8.4,14.1
2021/02/25 15:30:00,12.1,578,8.5,14.6
2021/02/25 16:00:00,12.3,576,8.5,14.9
2021/02/25 16:30:00,12.5,574,8.5,15.2
2021/02/25 17:00:00,12.7,571,8.6,15.4
2021/02/25 17:30:00,12.8,569,8.6,15.5
2021/02/25 18:00:00,12.9,567,8.6,15.6
2021/02/25 18:30:00,13,566,8.6,15.5
2021/02/25 19:00:00,13,565,8.6,15.4
2021/02/25 19:30:00,13,564,8.7,15.2
2021/02/25 20:00:00,13,563,8.7,15
2021/02/25 20:30:00,13,562,8.7,14.7
2021/02/25 21:00:00,13,562,8.7,14.3
2021/02/25 21:30:00,12.9,561,8.7,13.6
2021/02/25 22:00:00,12.9,561,8.6,13.1
2021/02/25 22:30:00,12.8,562,8.6,12.5
2021/02/25 23:00:00,12.7,563,8.6,11.9
2021/02/25 23:30:00,12.6,568,8.6,11.4
2021/02/26 00:00:00,12.6,572,8.5,11
2021/02/26 00:30:00,12.5,574,8.5,10.6
2021/02/26 01:00:00,12.4,576,8.4,10.4
2021/02/26 01:30:00,12.3,578,8.4,10.2
2021/02/26 02:00:00,12.2,580,8.4,10
2021/02/26 02:30:00,12.1,582,8.3,9.8
2021/02/26 03:00:00,12,582,8.3,9.8
2021/02/26 03:30:00,11.9,582,8.3,9.7
2021/02/26 04:00:00,11.8,582,8.3,9.6
2021/02/26 04:30:00,11.8,582,8.2,9.6
2021/02/26 05:00:00,11.7,582,8.2,9.5
2021/02/26 05:30:00,11.6,582,8.2,9.5
2021/02/26 06:00:00,11.5,582,8.2,9.5
2021/02/26 06:30:00,11.5,582,8.2,9.4
2021/02/26 07:00:00,11.4,582,8.2,9.4
2021/02/26 07:30:00,11.4,583,8.1,9.4
2021/02/26 08:00:00,11.3,582,8.1,9.4
2021/02/26 08:30:00,11.3,582,8.1,9.4
2021/02/26 09:00:00,11.3,582,8.1,9.4
2021/02/26 09:30:00,11.2,582,8.1,9.4
2021/02/26 10:00:00,11.2,582,8.1,9.4
2021/02/26 10:30:00,11.2,582,8.1,9.4
2021/02/26 11:00:00,11.1,582,8.1,9.5
2021/02/26 11:30:00,11.1,582,8.1,9.5
2021/02/26 12:00:00,11.1,582,8.1,9.6
2021/02/26 12:30:00,11.1,582,8.1,9.6
2021/02/26 13:00:00,11,582,8.1,9.8
2021/02/26 13:30:00,11,582,8.1,9.9
2021/02/26 14:00:00,11.1,583,8.1,10
2021/02/26 14:30:00,11.1,582,8.1,10.2
2021/02/26 15:00:00,11.1,582,8.2,10.6
2021/02/26 15:30:00,11.1,583,8.2,11
2021/02/26 16:00:00,11.1,585,8.2,11.3
2021/02/26 16:30:00,11.2,587,8.2,11.6
2021/02/26 17:00:00,11.2,587,8.3,12.1
2021/02/26 17:30:00,11.2,588,8.3,12.4
2021/02/26 18:00:00,11.3,588,8.3,12.6
2021/02/26 18:30:00,11.4,587,8.4,13
2021/02/26 19:00:00,11.4,587,8.4,13.2
2021/02/26 19:30:00,11.5,588,8.4,13.5
2021/02/26 20:00:00,11.6,588,8.4,13.5
2021/02/26 20:30:00,11.6,589,8.4,13.3
2021/02/26 21:00:00,11.6,590,8.4,13.1
2021/02/26 21:30:00,11.6,590,8.4,12.9
2021/02/26 22:00:00,11.6,589,8.4,12.6
2021/02/26 22:30:00,11.6,589,8.4,12.2
2021/02/26 23:00:00,11.6,588,8.4,11.8
2021/02/26 23:30:00,11.6,588,8.4,11.4
2021/02/27 00:00:00,11.6,588,8.4,11
2021/02/27 00:30:00,11.7,590,8.3,10.6
2021/02/27 01:00:00,11.7,591,8.3,10.3
2021/02/27 01:30:00,11.8,595,8.3,10
2021/02/27 02:00:00,11.8,594,8.2,9.8
2021/02/27 02:30:00,11.8,582,8.2,9.7
2021/02/27 03:00:00,11.9,557,8.2,9.6
2021/02/27 03:30:00,11.9,545,8.1,9.5
2021/02/27 04:00:00,11.8,541,8.1,9.4
2021/02/27 04:30:00,11.9,538,8,9.4
2021/02/27 05:00:00,11.9,540,8,9.3
2021/02/27 05:30:00,11.9,527,8,9.4
2021/02/27 06:00:00,12,515,8,9.4
2021/02/27 06:30:00,12,507,8,9.4
2021/02/27 07:00:00,12,497,8,9.4
2021/02/27 07:30:00,12.1,474,7.9,9.4
2021/02/27 08:00:00,12.1,460,7.9,9.4
2021/02/27 08:30:00,12.1,448,7.9,9.4
2021/02/27 09:00:00,12.1,446,7.9,9.4
2021/02/27 09:30:00,12.1,454,7.9,9.4
2021/02/27 10:00:00,12.1,464,7.9,9.4
2021/02/27 10:30:00,12.1,469,7.9,9.5
2021/02/27 11:00:00,12.2,465,7.9,9.5
2021/02/27 11:30:00,12.2,460,7.9,9.5
2021/02/27 12:00:00,12.3,459,7.9,9.6
2021/02/27 12:30:00,12.3,464,7.9,9.6
2021/02/27 13:00:00,12.3,473,7.9,9.6
2021/02/27 13:30:00,12.3,485,7.9,9.7
2021/02/27 14:00:00,12.3,490,7.9,9.8
2021/02/27 14:30:00,12.3,493,7.9,9.8
2021/02/27 15:00:00,12.3,493,7.9,9.8
2021/02/27 15:30:00,12.3,494,7.9,9.8
2021/02/27 16:00:00,12.3,495,7.9,9.9
2021/02/27 16:30:00,12.4,495,7.9,10
2021/02/27 17:00:00,12.4,494,7.9,10
2021/02/27 17:30:00,12.4,492,7.9,10
2021/02/27 18:00:00,12.4,488,7.9,10
2021/02/27 18:30:00,12.5,487,7.9,10
2021/02/27 19:00:00,12.5,487,7.9,10
2021/02/27 19:30:00,12.5,488,7.9,10
2021/02/27 20:00:00,12.5,490,7.9,10
2021/02/27 20:30:00,12.6,497,8,10
2021/02/27 21:00:00,12.6,494,8,NA
2021/02/27 21:30:00,12.7,395,7.9,9.9
2021/02/27 22:00:00,12.8,316,7.9,9.9
2021/02/27 22:30:00,12.8,278,7.9,9.8
2021/02/27 23:00:00,12.8,272,7.8,9.8
2021/02/27 23:30:00,12.8,296,7.8,9.8
2021/02/28 00:00:00,12.8,313,7.8,9.8
2021/02/28 00:30:00,12.7,311,7.8,9.7
2021/02/28 01:00:00,12.7,310,7.8,9.7
2021/02/28 01:30:00,12.6,327,7.7,9.6
2021/02/28 02:00:00,12.5,352,7.7,9.7
2021/02/28 02:30:00,12.4,371,7.7,9.6
2021/02/28 03:00:00,12.4,388,7.8,9.5
2021/02/28 03:30:00,12.3,371,7.8,9.5
2021/02/28 04:00:00,12.4,300,7.7,9.4
2021/02/28 04:30:00,12.5,249,7.7,9.4
2021/02/28 05:00:00,12.6,225,7.7,9.4
2021/02/28 05:30:00,12.6,219,7.7,9.5
2021/02/28 06:00:00,12.6,221,7.7,9.4
2021/02/28 06:30:00,12.6,228,7.7,9.4
2021/02/28 07:00:00,12.6,238,7.7,9.5
2021/02/28 07:30:00,12.6,249,7.6,9.4
2021/02/28 08:00:00,12.7,260,7.7,9.4
2021/02/28 08:30:00,12.7,273,7.7,9.4
2021/02/28 09:00:00,12.7,282,7.7,9.4
2021/02/28 09:30:00,12.7,295,7.7,9.4
2021/02/28 10:00:00,12.7,304,7.7,9.4
2021/02/28 10:30:00,12.8,315,7.7,9.4
2021/02/28 11:00:00,12.8,320,7.7,9.3
2021/02/28 11:30:00,12.8,331,7.7,9.4
2021/02/28 12:00:00,12.9,339,7.7,9.4
2021/02/28 12:30:00,12.9,346,7.7,9.4
2021/02/28 13:00:00,13,353,7.7,9.4
2021/02/28 13:30:00,13.1,361,7.7,9.4
2021/02/28 14:00:00,13.1,371,7.7,9.4
2021/02/28 14:30:00,13.2,376,7.7,9.3
2021/02/28 15:00:00,13.3,383,7.7,9.4
2021/02/28 15:30:00,13.4,391,7.8,9.3
2021/02/28 16:00:00,13.5,400,7.8,9.4
2021/02/28 16:30:00,13.6,406,7.8,9.4
2021/02/28 17:00:00,13.7,412,7.8,9.4
2021/02/28 17:30:00,13.8,418,7.8,9.3
2021/02/28 18:00:00,13.9,424,7.8,9.3
2021/02/28 18:30:00,14,429,7.8,9.3
2021/02/28 19:00:00,14,434,7.8,9.3
2021/02/28 19:30:00,14.2,440,7.8,9.3
2021/02/28 20:00:00,14.2,443,7.8,9.2
2021/02/28 20:30:00,14.3,446,7.8,9.2
2021/02/28 21:00:00,14.3,453,7.8,9.2
2021/02/28 21:30:00,14.4,457,7.8,9.1
2021/02/28 22:00:00,14.4,467,7.8,9
2021/02/28 22:30:00,14.5,480,7.8,8.9
2021/02/28 23:00:00,14.6,459,7.8,8.9
2021/02/28 23:30:00,14.7,435,7.8,8.9
2021/03/01 00:00:00,14.8,402,7.8,9
2021/03/01 00:30:00,14.8,377,7.8,9
2021/03/01 01:00:00,14.8,337,7.8,9.1
2021/03/01 01:30:00,14.7,328,7.8,9.1
2021/03/01 02:00:00,14.6,318,7.7,9.1
2021/03/01 02:30:00,14.6,297,7.7,9.1
2021/03/01 03:00:00,14.4,306,7.7,9.1
2021/03/01 03:30:00,14.2,294,7.7,9.2
2021/03/01 04:00:00,14.1,273,7.7,9.2
2021/03/01 04:30:00,14,248,7.6,9.2
2021/03/01 05:00:00,13.9,230,7.6,9.2
2021/03/01 05:30:00,13.8,223,7.6,9.3
2021/03/01 06:00:00,13.7,223,7.6,9.4
2021/03/01 06:30:00,13.6,226,7.6,9.4
2021/03/01 07:00:00,13.4,232,7.6,9.4
2021/03/01 07:30:00,13.3,240,7.6,9.5
2021/03/01 08:00:00,13.2,249,7.6,9.5
2021/03/01 08:30:00,13.1,258,7.6,9.5
2021/03/01 09:00:00,13,268,7.6,9.5
2021/03/01 09:30:00,12.9,277,7.6,9.6
2021/03/01 10:00:00,12.8,286,7.6,9.6
2021/03/01 10:30:00,12.7,295,7.6,9.6
2021/03/01 11:00:00,12.7,302,7.7,9.6
2021/03/01 11:30:00,12.6,309,7.7,9.6
2021/03/01 12:00:00,12.6,317,7.7,9.6
2021/03/01 12:30:00,12.5,324,7.7,9.7
2021/03/01 13:00:00,12.5,331,7.7,9.7
2021/03/01 13:30:00,12.4,337,7.7,9.7
2021/03/01 14:00:00,12.4,343,7.7,9.6
2021/03/01 14:30:00,12.4,349,7.7,9.7
2021/03/01 15:00:00,12.3,355,7.7,9.7
2021/03/01 15:30:00,12.3,360,7.7,9.7
2021/03/01 16:00:00,12.3,365,7.7,9.7
2021/03/01 16:30:00,12.2,371,7.7,9.7
2021/03/01 17:00:00,12.2,376,7.7,9.7
2021/03/01 17:30:00,12.2,381,7.7,9.6
2021/03/01 18:00:00,12.1,387,7.7,9.6
2021/03/01 18:30:00,12.1,392,7.7,9.6
2021/03/01 19:00:00,12.1,397,7.7,9.7
2021/03/01 19:30:00,12,402,7.8,9.6
2021/03/01 20:00:00,12,407,7.8,9.6
2021/03/01 20:30:00,11.9,411,7.8,9.6
2021/03/01 21:00:00,11.9,415,7.8,9.6
2021/03/01 21:30:00,11.8,419,7.8,9.7
2021/03/01 22:00:00,11.8,423,7.8,9.6
2021/03/01 22:30:00,11.7,427,7.8,9.6
2021/03/01 23:00:00,11.7,430,7.8,9.6
2021/03/01 23:30:00,11.6,435,7.8,9.6
2021/03/02 00:00:00,11.6,437,7.8,9.6
2021/03/02 00:30:00,11.6,441,7.8,9.6
2021/03/02 01:00:00,11.5,443,7.8,9.5
2021/03/02 01:30:00,11.4,446,7.8,9.6
2021/03/02 02:00:00,11.4,449,7.8,9.5
2021/03/02 02:30:00,11.4,451,7.8,9.5
2021/03/02 03:00:00,11.3,453,7.8,9.5
2021/03/02 03:30:00,11.2,456,7.8,9.6
2021/03/02 04:00:00,11.2,458,7.8,9.6
2021/03/02 04:30:00,11.2,460,7.8,9.6
2021/03/02 05:00:00,11.1,462,7.8,9.6
2021/03/02 05:30:00,11,464,7.8,9.6
2021/03/02 06:00:00,11,466,7.8,9.6
2021/03/02 06:30:00,10.9,467,7.8,9.6
2021/03/02 07:00:00,10.9,469,7.8,9.6
2021/03/02 07:30:00,10.8,470,7.8,9.7
2021/03/02 08:00:00,10.8,471,7.8,9.7
2021/03/02 08:30:00,10.7,473,7.8,9.7
2021/03/02 09:00:00,10.7,474,7.8,9.7
2021/03/02 09:30:00,10.6,475,7.8,9.8
2021/03/02 10:00:00,10.6,477,7.8,9.8
2021/03/02 10:30:00,10.6,478,7.8,9.9
2021/03/02 11:00:00,10.5,479,7.8,9.9
2021/03/02 11:30:00,10.5,480,7.8,10
2021/03/02 12:00:00,10.5,481,7.8,10
2021/03/02 12:30:00,10.5,483,7.9,10
2021/03/02 13:00:00,10.5,483,7.9,10
2021/03/02 13:30:00,10.6,485,7.9,10.1
2021/03/02 14:00:00,10.6,486,7.9,10.2
2021/03/02 14:30:00,10.6,487,7.9,10.2
2021/03/02 15:00:00,10.6,488,7.9,NA
2021/03/02 15:30:00,10.7,489,7.9,10.3
2021/03/02 16:00:00,10.7,490,7.9,10.3
2021/03/02 16:30:00,10.9,491,7.9,10.4
2021/03/02 17:00:00,11,492,7.9,10.5
2021/03/02 17:30:00,11.1,493,7.9,10.5
2021/03/02 18:00:00,11.3,495,7.9,10.6
2021/03/02 18:30:00,11.4,496,8,10.6
2021/03/02 19:00:00,11.6,496,8,10.7
2021/03/02 19:30:00,11.7,498,8,10.7
2021/03/02 20:00:00,11.7,498,8,10.6
2021/03/02 20:30:00,11.8,500,8,10.6
2021/03/02 21:00:00,11.8,501,8,10.5
2021/03/02 21:30:00,11.8,502,8,10.5
2021/03/02 22:00:00,11.8,502,8,10.4
2021/03/02 22:30:00,11.8,503,8,10.3
2021/03/02 23:00:00,11.8,504,8,10.2
2021/03/02 23:30:00,11.8,505,8,10
2021/03/03 00:00:00,11.7,505,7.9,9.9
2021/03/03 00:30:00,11.7,506,7.9,9.9
2021/03/03 01:00:00,11.7,506,7.9,9.8
2021/03/03 01:30:00,11.6,507,7.9,9.7
2021/03/03 02:00:00,11.6,508,7.9,9.7
2021/03/03 02:30:00,11.5,508,7.9,9.6
2021/03/03 03:00:00,11.5,509,7.9,9.7
2021/03/03 03:30:00,11.4,509,7.9,9.6
2021/03/03 04:00:00,11.4,510,7.9,9.6
2021/03/03 04:30:00,11.3,511,7.9,9.7
2021/03/03 05:00:00,11.2,511,7.9,9.6
2021/03/03 05:30:00,11.1,512,7.9,9.7
2021/03/03 06:00:00,11.1,512,7.9,9.7
2021/03/03 06:30:00,11,512,7.9,9.7
2021/03/03 07:00:00,11,513,7.9,9.7
2021/03/03 07:30:00,10.9,513,7.9,9.8
2021/03/03 08:00:00,10.8,514,7.9,9.8
2021/03/03 08:30:00,10.7,514,7.9,9.8
2021/03/03 09:00:00,10.7,515,7.9,9.8
2021/03/03 09:30:00,10.6,515,7.9,9.8
2021/03/03 10:00:00,10.6,516,7.9,9.8
2021/03/03 10:30:00,10.6,516,7.9,9.9
2021/03/03 11:00:00,10.6,516,7.9,9.9
2021/03/03 11:30:00,10.6,517,7.9,9.9
2021/03/03 12:00:00,10.6,517,7.9,9.9
2021/03/03 12:30:00,10.6,518,7.9,10
2021/03/03 13:00:00,10.6,518,7.9,10.1
2021/03/03 13:30:00,10.7,518,7.9,10.2
2021/03/03 14:00:00,10.8,519,8,10.3
2021/03/03 14:30:00,10.9,520,8,10.6
2021/03/03 15:00:00,11,522,8,10.7
2021/03/03 15:30:00,11.2,522,8,10.9
2021/03/03 16:00:00,11.4,522,8,11
2021/03/03 16:30:00,11.6,522,8,11.1
2021/03/03 17:00:00,11.7,522,8.1,11.1
2021/03/03 17:30:00,12,522,8.1,11.2
2021/03/03 18:00:00,12.1,522,8.1,11.2
2021/03/03 18:30:00,12.3,523,8.1,11.2
2021/03/03 19:00:00,12.4,523,8.1,11.2
2021/03/03 19:30:00,12.5,523,8.1,11.2
2021/03/03 20:00:00,12.6,524,8.1,11.1
2021/03/03 20:30:00,12.6,524,8.1,11
2021/03/03 21:00:00,12.6,525,8.1,10.8
2021/03/03 21:30:00,12.6,525,8.1,10.7
2021/03/03 22:00:00,12.6,525,8.1,10.6
2021/03/03 22:30:00,12.5,526,8,10.4
2021/03/03 23:00:00,12.5,526,8,10.3
2021/03/03 23:30:00,12.4,526,8,10.2
2021/03/04 00:00:00,12.3,526,8,10
2021/03/04 00:30:00,12.2,527,8,10
2021/03/04 01:00:00,12.2,527,8,9.9
2021/03/04 01:30:00,12.1,528,8,9.8
2021/03/04 02:00:00,12,528,8,9.8
2021/03/04 02:30:00,11.9,528,8,9.7
2021/03/04 03:00:00,11.9,529,8,9.7
2021/03/04 03:30:00,11.8,530,8,9.7
2021/03/04 04:00:00,11.7,530,8,9.7
2021/03/04 04:30:00,11.6,530,8,9.7
2021/03/04 05:00:00,11.5,531,8,9.7
2021/03/04 05:30:00,11.5,531,8,9.7
2021/03/04 06:00:00,11.4,532,8,9.7
2021/03/04 06:30:00,11.3,532,8,9.7
2021/03/04 07:00:00,11.2,532,8,9.8
2021/03/04 07:30:00,11.1,533,8,9.8
2021/03/04 08:00:00,11,533,8,9.8
2021/03/04 08:30:00,10.9,533,8,9.8
2021/03/04 09:00:00,10.9,533,8,9.8
2021/03/04 09:30:00,10.8,533,8,9.9
2021/03/04 10:00:00,10.8,534,8,9.9
2021/03/04 10:30:00,10.8,534,8,9.9
2021/03/04 11:00:00,10.8,534,8,9.9
2021/03/04 11:30:00,10.7,535,8,9.9
2021/03/04 12:00:00,10.8,534,8,10
2021/03/04 12:30:00,10.8,535,8,10.1
2021/03/04 13:00:00,10.8,535,8,10.1
2021/03/04 13:30:00,10.9,535,8,10.2
2021/03/04 14:00:00,11.1,535,8,10.5
2021/03/04 14:30:00,11.2,535,8,10.8
2021/03/04 15:00:00,11.4,535,8.1,11
2021/03/04 15:30:00,11.6,535,8.1,11.1
2021/03/04 16:00:00,11.9,535,8.1,11.3
2021/03/04 16:30:00,12.1,534,8.1,11.4
2021/03/04 17:00:00,12.4,534,8.1,11.5
2021/03/04 17:30:00,12.6,534,8.1,11.5
2021/03/04 18:00:00,12.7,533,8.1,11.5
2021/03/04 18:30:00,12.9,533,8.2,11.5
2021/03/04 19:00:00,13.1,533,8.2,11.5
2021/03/04 19:30:00,13.2,533,8.2,11.4
2021/03/04 20:00:00,13.3,533,8.2,11.4
2021/03/04 20:30:00,13.4,533,8.2,11.3
2021/03/04 21:00:00,13.4,532,8.2,11.2
2021/03/04 21:30:00,13.4,533,8.2,11
2021/03/04 22:00:00,13.4,533,8.2,10.8
2021/03/04 22:30:00,13.3,534,8.2,10.6
2021/03/04 23:00:00,13.3,534,8.2,10.4
2021/03/04 23:30:00,13.2,535,8.1,10.3
2021/03/05 00:00:00,13.1,536,8.1,10.1
2021/03/05 00:30:00,13,536,8.1,9.9
2021/03/05 01:00:00,12.9,537,8.1,9.8
2021/03/05 01:30:00,12.8,537,8.1,9.7
2021/03/05 02:00:00,12.7,537,8.1,9.7
2021/03/05 02:30:00,12.6,538,8.1,9.6
2021/03/05 03:00:00,12.5,539,8.1,9.6
2021/03/05 03:30:00,12.4,539,8.1,9.5
2021/03/05 04:00:00,12.3,540,8.1,9.5
2021/03/05 04:30:00,12.2,540,8,9.5
2021/03/05 05:00:00,12.1,540,8,9.5
2021/03/05 05:30:00,12,541,8,9.5
2021/03/05 06:00:00,11.9,541,8,9.5
2021/03/05 06:30:00,11.8,542,8,9.5
2021/03/05 07:00:00,11.7,542,8,9.5
2021/03/05 07:30:00,11.6,542,8,9.6
2021/03/05 08:00:00,11.5,543,8,9.5
2021/03/05 08:30:00,11.5,543,8,9.6
2021/03/05 09:00:00,11.4,543,8,9.6
2021/03/05 09:30:00,11.3,543,8,9.6
2021/03/05 10:00:00,11.3,543,8,9.6
2021/03/05 10:30:00,11.2,543,8,9.7
2021/03/05 11:00:00,11.1,544,8,9.7
2021/03/05 11:30:00,11.1,543,8,9.7
2021/03/05 12:00:00,11,544,8,9.8
2021/03/05 12:30:00,11,544,8,9.9
2021/03/05 13:00:00,10.9,544,8,10
2021/03/05 13:30:00,10.8,544,8,10
2021/03/05 14:00:00,10.8,544,8,10.3
2021/03/05 14:30:00,10.7,545,8.1,10.5
2021/03/05 15:00:00,10.8,544,8.1,10.7
2021/03/05 15:30:00,10.9,543,8.1,11.2
2021/03/05 16:00:00,11,543,8.1,11.3
2021/03/05 16:30:00,11.1,542,8.2,11.5
2021/03/05 17:00:00,11.2,541,8.2,11.7
2021/03/05 17:30:00,11.3,541,8.2,11.8
2021/03/05 18:00:00,11.4,540,8.2,11.9
2021/03/05 18:30:00,11.4,540,8.2,11.9
2021/03/05 19:00:00,11.4,540,8.2,11.9
2021/03/05 19:30:00,11.4,540,8.2,11.8
2021/03/05 20:00:00,11.4,540,8.2,11.8
2021/03/05 20:30:00,11.4,540,8.2,11.7
2021/03/05 21:00:00,11.3,539,8.2,11.6
2021/03/05 21:30:00,11.3,540,8.2,11.4
2021/03/05 22:00:00,11.3,539,8.2,11.4
2021/03/05 22:30:00,11.3,539,8.2,11.3
2021/03/05 23:00:00,11.2,539,8.2,11.1
2021/03/05 23:30:00,11.2,539,8.2,11
2021/03/06 00:00:00,11.2,539,8.2,10.8
2021/03/06 00:30:00,11.1,540,8.2,10.7
2021/03/06 01:00:00,11,541,8.2,10.5
2021/03/06 01:30:00,10.9,541,8.2,10.4
2021/03/06 02:00:00,10.8,541,8.2,10.3
2021/03/06 02:30:00,10.8,541,8.2,10.2
2021/03/06 03:00:00,10.7,542,8.2,10.2
